id,recipe_id,ingredient_id,quantity,unit,notes,created_at,updated_at
20959,1643,75,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20960,1643,16,2.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20961,1643,121,1.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20962,1643,15,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20963,1643,169,30.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20964,1643,214,15.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20965,1643,414,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20966,1643,66,0.5,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20967,1643,14,3.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20968,1643,413,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20969,1644,523,300.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20970,1644,44,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20972,1644,15,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20973,1644,16,1.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20974,1644,655,2.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20975,1644,19,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20976,1644,8,1.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20977,1644,91,2.0,lá,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20978,1644,13,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20979,1644,14,5.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20980,1644,413,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20981,1645,714,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20982,1645,740,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20983,1645,95,0.5,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20984,1645,415,5.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20985,1645,8,1.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20986,1645,35,12.0,cái,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20987,1645,99,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20988,1645,30,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20989,1645,14,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20990,1645,413,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20991,1645,786,200.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20992,1646,366,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20993,1646,39,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20994,1646,145,1000.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20995,1646,595,2000.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20996,1646,28,3.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20997,1646,430,300.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20998,1646,137,5.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
20999,1646,8,2.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21001,1646,605,10.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21002,1646,378,2.0,bó,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21004,1646,414,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21005,1646,413,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21006,1646,163,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21007,1646,66,0.5,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21008,1647,30,600.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21009,1647,162,120.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21010,1647,583,240.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21011,1647,137,1.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21012,1647,450,5.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21013,1647,15,3.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21014,1647,413,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21015,1647,14,20.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21016,1647,552,10.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21017,1647,8,3.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21020,1648,99,600.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21021,1648,322,3.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21022,1648,121,15.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21023,1648,8,2.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21024,1648,678,1.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21025,1648,16,3.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21027,1648,15,5.0,tép,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21028,1648,413,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21029,1648,13,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21030,1648,414,15.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21031,1648,14,10.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21032,1648,33,2.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21033,1648,66,1.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21034,1649,580,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21035,1649,30,150.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21036,1649,24,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21037,1649,8,2.0,nhánh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21038,1650,355,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21039,1650,99,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21040,1650,24,80.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21041,1650,806,80.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21042,1650,149,80.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21043,1650,313,0.5,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21044,1650,8,3.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21045,1650,66,1.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21046,1650,33,0.5,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21047,1651,749,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21048,1651,595,1000.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21049,1651,97,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21050,1651,99,120.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21051,1651,625,50.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21052,1651,256,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21053,1651,8,3.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21056,1651,66,0.5,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21057,1651,13,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21058,1652,99,200.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21059,1652,802,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21060,1652,275,30.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21062,1652,410,0.5,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21063,1652,24,0.5,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21064,1652,121,1.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21065,1652,120,200.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21066,1652,8,3.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21067,1652,66,1.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21068,1652,157,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21069,1653,749,300.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21070,1653,366,50.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21071,1653,99,20.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21072,1653,519,0.5,cái,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21073,1653,595,240.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21074,1653,627,10.0,cái,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21075,1653,24,0.5,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21076,1653,8,5.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21077,1653,30,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21078,1653,121,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21080,1653,66,1.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21081,1653,14,5.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21082,1653,413,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21083,1654,54,500.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21084,1654,44,4.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21085,1654,4,1.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21086,1654,121,1.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21087,1654,8,5.0,củ,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21088,1654,15,2.0,tép,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21089,1654,583,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21090,1654,678,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21091,1654,35,8.0,miếng,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21092,1654,655,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21093,1654,9,2.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21094,1654,19,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21095,1654,322,2.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21096,1654,249,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21097,1654,179,5.0,lá,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21098,1654,16,2.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21099,1654,14,10.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21100,1654,33,5.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21101,1654,13,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21102,1655,304,300.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21103,1655,54,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21104,1655,82,0.5,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21107,1655,4,0.5,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21108,1655,15,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21109,1655,121,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21110,1655,66,1.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21111,1655,413,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21112,1655,763,15.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21113,1655,157,10.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21114,1655,169,10.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21115,1655,16,2.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21116,1655,678,300.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21117,1656,99,1.0,cái,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21118,1656,20,100.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21119,1656,30,20.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21120,1656,740,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21121,1656,8,1.0,cái,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21122,1656,28,1.0,quả,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21123,1656,655,1.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21124,1656,15,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21125,1656,66,1.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21126,1656,671,50.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21127,1656,786,30.0,g,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21128,1657,99,6.0,cái,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21129,1657,224,3.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21130,1657,207,2.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21131,1657,193,2.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21132,1657,16,2.0,cây,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21133,1657,8,3.0,lá,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21135,1657,15,5.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21136,1657,66,1.0,muỗng cà phê,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21137,1657,413,20.0,ml,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
21138,1657,763,2.0,muỗng canh,,Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time),Wed Apr 08 2026 07:37:04 GMT+0700 (Indochina Time)
